code,name,province,city,area,town
410103,一马路街道,41,01,03,004000
410103,蜜蜂张街道,41,01,03,005000
410103,五里堡街道,41,01,03,006000
410103,大学路街道,41,01,03,007000
410103,建中街街道,41,01,03,008000
410103,福华街街道,41,01,03,009000
410103,德化街街道,41,01,03,010000
410103,嵩山路街道,41,01,03,011000
410103,京广路街道,41,01,03,012000
410103,长江路街道,41,01,03,013000
410103,人和路街道,41,01,03,015000
410103,侯寨街道,41,01,03,016000
410103,马寨镇,41,01,03,100000
410104,北下街街道,41,01,04,001000
410104,西大街街道,41,01,04,002000
410104,南关街街道,41,01,04,003000
410104,城东路街道,41,01,04,004000
410104,东大街街道,41,01,04,005000
410104,二里岗街道,41,01,04,006000
410104,陇海马路街道,41,01,04,007000
410104,紫荆山南路街道,41,01,04,008000
410104,航海东路街道,41,01,04,009000
410104,十八里河街道,41,01,04,010000
410104,南曹街道,41,01,04,011000
410104,金岱街道,41,01,04,012000
410104,圃田乡,41,01,04,202000
410104,商都路街道,41,01,04,570000
410105,经八路街道,41,01,05,001000
410105,花园路街道,41,01,05,002000
410105,人民路街道,41,01,05,003000
410105,杜岭街道,41,01,05,004000
410105,大石桥街道,41,01,05,005000
410105,南阳路街道,41,01,05,006000
410105,南阳新村街道,41,01,05,007000
410105,文化路街道,41,01,05,008000
410105,丰产路街道,41,01,05,009000
410105,东风路街道,41,01,05,010000
410105,北林路街道,41,01,05,011000
410105,未来路街道,41,01,05,012000
410105,凤凰台街道,41,01,05,013000
410105,龙子湖街道,41,01,05,014000
410105,祭城路街道,41,01,05,015000
410105,兴达路街道,41,01,05,016000
410105,国基路街道,41,01,05,017000
410105,杨金路街道,41,01,05,018000
410105,丰庆路街道,41,01,05,019000
410105,如意湖街道,41,01,05,560000
410105,博学路街道,41,01,05,561000
410105,龙湖街道,41,01,05,562000
410105,龙源路街道,41,01,05,563000
410105,金光路街道,41,01,05,564000
410106,济源路街道,41,01,06,001000
410106,中心路街道,41,01,06,002000
410106,新安路街道,41,01,06,003000
410106,工业路街道,41,01,06,004000
410106,矿山街道,41,01,06,005000
410106,峡窝镇,41,01,06,100000
410108,新城街道,41,01,08,001000
410108,刘寨街道,41,01,08,002000
410108,江山路街道,41,01,08,003000
410108,长兴路街道,41,01,08,004000
410108,迎宾路街道,41,01,08,005000
410108,大河路街道,41,01,08,006000
410108,花园口镇,41,01,08,100000
410108,古荥镇,41,01,08,101000
410122,青年路街道,41,01,22,001000
410122,东风路街道,41,01,22,002000
410122,广惠街街道,41,01,22,003000
410122,韩寺镇,41,01,22,101000
410122,官渡镇,41,01,22,102000
410122,狼城岗镇,41,01,22,103000
410122,万滩镇,41,01,22,104000
410122,白沙镇,41,01,22,105000
410122,郑庵镇,41,01,22,106000
410122,黄店镇,41,01,22,109000
410122,大孟镇,41,01,22,110000
410122,刘集镇,41,01,22,112000
410122,雁鸣湖镇,41,01,22,114000
410122,姚家镇,41,01,22,115000
410122,刁家乡,41,01,22,208000
410122,杨桥街道,41,01,22,570000
410122,豫兴街道,41,01,22,571000
410181,新华路街道,41,01,81,001000
410181,杜甫路街道,41,01,81,002000
410181,永安路街道,41,01,81,003000
410181,孝义街道,41,01,81,004000
410181,紫荆路街道,41,01,81,005000
410181,米河镇,41,01,81,100000
410181,新中镇,41,01,81,101000
410181,小关镇,41,01,81,102000
410181,竹林镇,41,01,81,103000
410181,大峪沟镇,41,01,81,104000
410181,河洛镇,41,01,81,105000
410181,站街镇,41,01,81,106000
410181,康店镇,41,01,81,108000
410181,北山口镇,41,01,81,110000
410181,西村镇,41,01,81,111000
410181,芝田镇,41,01,81,112000
410181,回郭镇,41,01,81,113000
410181,鲁庄镇,41,01,81,114000
410181,夹津口镇,41,01,81,115000
410181,涉村镇,41,01,81,116000
410182,索河街道,41,01,82,001000
410182,京城路街道,41,01,82,002000
410182,乔楼镇,41,01,82,101000
410182,豫龙镇,41,01,82,102000
410182,广武镇,41,01,82,103000
410182,王村镇,41,01,82,104000
410182,汜水镇,41,01,82,105000
410182,高山镇,41,01,82,106000
410182,刘河镇,41,01,82,108000
410182,崔庙镇,41,01,82,109000
410182,贾峪镇,41,01,82,110000
410182,城关乡,41,01,82,200000
410182,高村乡,41,01,82,201000
410182,金寨回族乡,41,01,82,204000
410183,青屏街街道,41,01,83,001000
410183,新华路街道,41,01,83,002000
410183,西大街街道,41,01,83,003000
410183,城关镇,41,01,83,100000
410183,米村镇,41,01,83,101000
410183,牛店镇,41,01,83,102000
410183,平陌镇,41,01,83,103000
410183,超化镇,41,01,83,104000
410183,苟堂镇,41,01,83,105000
410183,大隗镇,41,01,83,106000
410183,刘寨镇,41,01,83,107000
410183,白寨镇,41,01,83,108000
410183,岳村镇,41,01,83,109000
410183,来集镇,41,01,83,110000
410183,曲梁镇,41,01,83,113000
410183,袁庄乡,41,01,83,200000
410183,矿区街道,41,01,83,400000
410183,伏羲山风景区管理委员会,41,01,83,401000
410183,郑州曲梁产业集聚区管理委员会,41,01,83,402000
410184,新建路街道,41,01,84,001000
410184,新华路街道,41,01,84,002000
410184,新烟街道,41,01,84,003000
410184,新村镇,41,01,84,101000
410184,辛店镇,41,01,84,102000
410184,观音寺镇,41,01,84,103000
410184,梨河镇,41,01,84,104000
410184,和庄镇,41,01,84,105000
410184,薛店镇,41,01,84,106000
410184,孟庄镇,41,01,84,107000
410184,郭店镇,41,01,84,108000
410184,龙湖镇,41,01,84,109000
410184,城关乡,41,01,84,200000
410184,具茨山国家级森林公园管理委员会,41,01,84,402000
410184,新郑新区管理委员会,41,01,84,403000
410185,嵩阳街道,41,01,85,001000
410185,少林街道,41,01,85,002000
410185,中岳街道,41,01,85,003000
410185,卢店街道,41,01,85,004000
410185,大金店镇,41,01,85,100000
410185,颍阳镇,41,01,85,101000
410185,告成镇,41,01,85,103000
410185,大冶镇,41,01,85,105000
410185,宣化镇,41,01,85,106000
410185,徐庄镇,41,01,85,107000
410185,东华镇,41,01,85,108000
410185,唐庄镇,41,01,85,109000
410185,白坪乡,41,01,85,202000
410185,君召乡,41,01,85,203000
410185,石道乡,41,01,85,204000
410202,北书店街道,41,02,02,001000
410202,午朝门街道,41,02,02,002000
410202,大兴街道,41,02,02,003000
410202,北道门街道,41,02,02,005000
410202,城西街道,41,02,02,006000
410202,梁苑街道,41,02,02,007000
410202,宋城街道,41,02,02,008000
410202,新城街道,41,02,02,009000
410202,杏花营镇,41,02,02,100000
410202,北郊乡,41,02,02,201000
410202,柳园口乡,41,02,02,202000
410202,西郊乡,41,02,02,203000
410202,水稻乡,41,02,02,204000
410202,杏花营农场,41,02,02,400000
410203,清平街道,41,02,03,001000
410203,铁塔街道,41,02,03,002000
410203,曹门街道,41,02,03,003000
410203,宋门街道,41,02,03,004000
410203,工业街道,41,02,03,005000
410203,苹果园街道,41,02,03,006000
410203,东郊乡,41,02,03,200000
410203,土柏岗乡,41,02,03,201000
410204,相国寺街道,41,02,04,001000
410204,新华街道,41,02,04,002000
410204,卧龙街道,41,02,04,003000
410204,州桥街道,41,02,04,004000
410204,西司门街道,41,02,04,005000
410204,南苑街道,41,02,04,006000
410204,五一街道,41,02,04,007000
410204,仙人庄街道,41,02,04,008000
410205,三里堡街道,41,02,05,001000
410205,新门关街道,41,02,05,002000
410205,繁塔街道,41,02,05,003000
410205,官坊街道,41,02,05,004000
410205,菜市街道,41,02,05,005000
410205,南郊乡,41,02,05,200000
410205,汪屯乡,41,02,05,201000
410212,城关镇,41,02,12,100000
410212,陈留镇,41,02,12,101000
410212,仇楼镇,41,02,12,102000
410212,八里湾镇,41,02,12,103000
410212,曲兴镇,41,02,12,104000
410212,朱仙镇,41,02,12,106000
410212,罗王镇,41,02,12,107000
410212,半坡店乡,41,02,12,200000
410212,刘店乡,41,02,12,203000
410212,袁坊乡,41,02,12,204000
410212,杜良乡,41,02,12,205000
410212,兴隆乡,41,02,12,206000
410212,西姜寨乡,41,02,12,208000
410212,万隆乡,41,02,12,210000
410212,范村乡,41,02,12,211000
410221,金城街道,41,02,21,001000
410221,五里河镇,41,02,21,101000
410221,傅集镇,41,02,21,102000
410221,圉镇镇,41,02,21,103000
410221,高阳镇,41,02,21,104000
410221,葛岗镇,41,02,21,105000
410221,阳堌镇,41,02,21,106000
410221,邢口镇,41,02,21,107000
410221,裴村店乡,41,02,21,200000
410221,宗店乡,41,02,21,202000
410221,板木乡,41,02,21,203000
410221,竹林乡,41,02,21,204000
410221,官庄乡,41,02,21,205000
410221,湖岗乡,41,02,21,206000
410221,苏木乡,41,02,21,207000
410221,沙沃乡,41,02,21,208000
410221,平城乡,41,02,21,209000
410221,泥沟乡,41,02,21,210000
410221,柿园乡,41,02,21,211000
410221,西寨乡,41,02,21,212000
410221,城郊乡,41,02,21,213000
410221,工业园区,41,02,21,401000
410222,咸平街道,41,02,22,001000
410222,竖岗镇,41,02,22,101000
410222,玉皇庙镇,41,02,22,102000
410222,四所楼镇,41,02,22,103000
410222,朱砂镇,41,02,22,104000
410222,长智镇,41,02,22,105000
410222,冯庄乡,41,02,22,200000
410222,孙营乡,41,02,22,201000
410222,大岗李乡,41,02,22,202000
410222,邸阁乡,41,02,22,203000
410222,练城乡,41,02,22,204000
410222,厉庄乡,41,02,22,205000
410223,两湖街道,41,02,23,001000
410223,洧川镇,41,02,23,101000
410223,朱曲镇,41,02,23,102000
410223,蔡庄镇,41,02,23,103000
410223,永兴镇,41,02,23,104000
410223,张市镇,41,02,23,105000
410223,十八里镇,41,02,23,106000
410223,水坡镇,41,02,23,107000
410223,大营镇,41,02,23,108000
410223,庄头镇,41,02,23,109000
410223,邢庄乡,41,02,23,200000
410223,大马乡,41,02,23,203000
410223,岗李乡,41,02,23,204000
410223,门楼任乡,41,02,23,205000
410223,大桥乡,41,02,23,206000
410223,南曹乡,41,02,23,207000
410223,小陈乡,41,02,23,208000
410225,兰阳街道,41,02,25,001000
410225,桐乡街道,41,02,25,002000
410225,惠安街道,41,02,25,003000
410225,堌阳镇,41,02,25,101000
410225,南彰镇,41,02,25,102000
410225,考城镇,41,02,25,103000
410225,红庙镇,41,02,25,104000
410225,谷营镇,41,02,25,105000
410225,东坝头镇,41,02,25,106000
410225,小宋镇,41,02,25,107000
410225,仪封镇,41,02,25,108000
410225,三义寨乡,41,02,25,201000
410225,孟寨乡,41,02,25,206000
410225,许河乡,41,02,25,207000
410225,葡萄架乡,41,02,25,208000
410225,阎楼乡,41,02,25,209000
410225,仪封园艺场,41,02,25,401000
410225,造纸林场,41,02,25,402000
410225,柳林林场,41,02,25,403000
410225,西关农场,41,02,25,404000
410225,畜牧良种农场,41,02,25,405000
410225,固阳农科所,41,02,25,406000
410302,西关街道,41,03,02,001000
410302,西南隅街道,41,03,02,002000
410302,西北隅街道,41,03,02,003000
410302,东南隅街道,41,03,02,004000
410302,东北隅街道,41,03,02,005000
410302,南关街道,41,03,02,006000
410302,洛浦街道,41,03,02,007000
410302,邙山街道,41,03,02,008000
410302,道北路街道,41,03,02,009000
410303,王城路街道,41,03,03,001000
410303,金谷园路街道,41,03,03,002000
410303,西工街道,41,03,03,003000
410303,邙岭路街道,41,03,03,004000
410303,唐宫路街道,41,03,03,006000
410303,汉屯路街道,41,03,03,007000
410303,凯旋东路街道,41,03,03,008000
410303,洛北街道,41,03,03,009000
410303,红山街道,41,03,03,010000
410304,东关街道,41,03,04,001000
410304,瀍西街道,41,03,04,002000
410304,五股路街道,41,03,04,003000
410304,北窑街道,41,03,04,004000
410304,塔湾街道,41,03,04,005000
410304,杨文街道,41,03,04,006000
410304,华林街道,41,03,04,007000
410304,瀍河回族乡,41,03,04,200000
410305,湖北路街道,41,03,05,001000
410305,天津路街道,41,03,05,002000
410305,长春路街道,41,03,05,003000
410305,南昌路街道,41,03,05,004000
410305,长安路街道,41,03,05,005000
410305,重庆路街道,41,03,05,006000
410305,郑州路街道,41,03,05,007000
410305,武汉路街道,41,03,05,008000
410305,珠江路街道,41,03,05,010000
410305,周山路街道,41,03,05,011000
410305,工农街道,41,03,05,012000
410311,开元路街道,41,03,11,002000
410311,龙门石窟街道,41,03,11,003000
410311,关林街道,41,03,11,004000
410311,太康东路街道,41,03,11,005000
410311,古城街道,41,03,11,006000
410311,科技园街道,41,03,11,007000
410311,翠云路街道,41,03,11,008000
410311,龙门街道,41,03,11,009000
410311,学府街道,41,03,11,010000
410311,定鼎门街道,41,03,11,011000
410311,安乐镇,41,03,11,102000
410311,白马寺镇,41,03,11,103000
410311,李楼镇,41,03,11,107000
410311,寇店镇,41,03,11,194000
410311,诸葛镇,41,03,11,195000
410311,李村镇,41,03,11,196000
410311,庞村镇,41,03,11,197000
410311,佃庄镇,41,03,11,199000
410323,城关镇,41,03,23,100000
410323,石寺镇,41,03,23,101000
410323,五头镇,41,03,23,102000
410323,磁涧镇,41,03,23,103000
410323,铁门镇,41,03,23,104000
410323,南李村镇,41,03,23,105000
410323,北冶镇,41,03,23,106000
410323,仓头镇,41,03,23,107000
410323,正村镇,41,03,23,108000
410323,石井镇,41,03,23,109000
410323,青要山镇,41,03,23,110000
410324,耕莘街道,41,03,24,001000
410324,赤土店镇,41,03,24,101000
410324,合峪镇,41,03,24,102000
410324,潭头镇,41,03,24,103000
410324,三川镇,41,03,24,104000
410324,冷水镇,41,03,24,105000
410324,陶湾镇,41,03,24,106000
410324,石庙镇,41,03,24,107000
410324,庙子镇,41,03,24,108000
410324,狮子庙镇,41,03,24,109000
410324,白土镇,41,03,24,110000
410324,叫河镇,41,03,24,111000
410324,栾川乡,41,03,24,200000
410324,秋扒乡,41,03,24,203000
410324,重渡沟生态旅游示范区,41,03,24,400000
410325,城关镇,41,03,25,100000
410325,田湖镇,41,03,25,101000
410325,旧县镇,41,03,25,102000
410325,车村镇,41,03,25,103000
410325,闫庄镇,41,03,25,104000
410325,德亭镇,41,03,25,105000
410325,大章镇,41,03,25,106000
410325,白河镇,41,03,25,107000
410325,纸房镇,41,03,25,108000
410325,饭坡镇,41,03,25,109000
410325,九皋镇,41,03,25,110000
410325,陆浑镇,41,03,25,111000
410325,大坪乡,41,03,25,201000
410325,何村乡,41,03,25,203000
410325,黄庄乡,41,03,25,209000
410325,木植街乡,41,03,25,210000
410325,陶村林场,41,03,25,400000
410325,五马寺林场,41,03,25,401000
410325,王莽寨林场,41,03,25,402000
410326,城关镇,41,03,26,100000
410326,上店镇,41,03,26,101000
410326,付店镇,41,03,26,102000
410326,小店镇,41,03,26,103000
410326,三屯镇,41,03,26,104000
410326,刘店镇,41,03,26,105000
410326,内埠镇,41,03,26,106000
410326,陶营镇,41,03,26,107000
410326,柏树乡,41,03,26,200000
410326,十八盘乡,41,03,26,202000
410326,靳村乡,41,03,26,203000
410326,王坪乡,41,03,26,204000
410326,蔡店乡,41,03,26,209000
410326,大安工业园区,41,03,26,400000
410327,城关镇,41,03,27,100000
410327,柳泉镇,41,03,27,102000
410327,韩城镇,41,03,27,103000
410327,白杨镇,41,03,27,104000
410327,香鹿山镇,41,03,27,105000
410327,锦屏镇,41,03,27,106000
410327,三乡镇,41,03,27,107000
410327,张坞镇,41,03,27,108000
410327,莲庄镇,41,03,27,109000
410327,赵保镇,41,03,27,110000
410327,樊村镇,41,03,27,111000
410327,高村镇,41,03,27,112000
410327,盐镇乡,41,03,27,203000
410327,花果山乡,41,03,27,208000
410327,上观乡,41,03,27,209000
410327,董王庄乡,41,03,27,212000
410328,城关镇,41,03,28,100000
410328,王范回族镇,41,03,28,101000
410328,上戈镇,41,03,28,102000
410328,下峪镇,41,03,28,103000
410328,河底镇,41,03,28,104000
410328,兴华镇,41,03,28,105000
410328,东宋镇,41,03,28,106000
410328,马店镇,41,03,28,107000
410328,故县镇,41,03,28,108000
410328,赵村镇,41,03,28,109000
410328,长水镇,41,03,28,110000
410328,景阳镇,41,03,28,111000
410328,城郊乡,41,03,28,200000
410328,小界乡,41,03,28,205000
410328,罗岭乡,41,03,28,209000
410328,底张乡,41,03,28,213000
410328,陈吴乡,41,03,28,216000
410328,涧口乡,41,03,28,217000
410329,城关街道,41,03,29,001000
410329,河滨街道,41,03,29,002000
410329,鸣皋镇,41,03,29,101000
410329,水寨镇,41,03,29,102000
410329,彭婆镇,41,03,29,103000
410329,白沙镇,41,03,29,104000
410329,江左镇,41,03,29,105000
410329,高山镇,41,03,29,106000
410329,吕店镇,41,03,29,107000
410329,半坡镇,41,03,29,108000
410329,酒后镇,41,03,29,109000
410329,白元镇,41,03,29,110000
410329,鸦岭镇,41,03,29,111000
410329,葛寨镇,41,03,29,112000
410329,平等乡,41,03,29,203000
410402,曙光街街道,41,04,02,001000
410402,光明路街道,41,04,02,002000
410402,中兴路街道,41,04,02,003000
410402,矿工路街道,41,04,02,004000
410402,西市场街道,41,04,02,005000
410402,新新街街道,41,04,02,006000
410402,青石山街道,41,04,02,007000
410402,湛河北路街道,41,04,02,008000
410402,西高皇街道,41,04,02,010000
410402,焦店镇,41,04,02,100000
410402,香山管委会,41,04,02,400000
410403,东安路街道,41,04,03,001000
410403,优越路街道,41,04,03,002000
410403,五一路街道,41,04,03,003000
410403,建设路街道,41,04,03,004000
410403,东环路街道,41,04,03,005000
410403,东工人镇街道,41,04,03,006000
410403,光华路街道,41,04,03,007000
410403,鸿鹰街道,41,04,03,008000
410403,申楼街道,41,04,03,009000
410403,北环路街道,41,04,03,010000
410403,东高皇街道,41,04,03,011000
410403,蒲城街道,41,04,03,012000
410404,高庄街道,41,04,04,001000
410404,龙兴街道,41,04,04,002000
410404,人民路街道,41,04,04,003000
410404,龙河街道,41,04,04,004000
410411,马庄街道,41,04,11,001000
410411,南环路街道,41,04,11,002000
410411,姚孟街道,41,04,11,003000
410411,九里山街道,41,04,11,004000
410411,轻工路街道,41,04,11,005000
410411,高阳路街道,41,04,11,006000
410411,北渡街道,41,04,11,007000
410411,荆山街道,41,04,11,008000
410411,河滨街道,41,04,11,009000
410411,曹镇乡,41,04,11,200000
410421,铁路街道,41,04,21,001000
410421,城关镇,41,04,21,100000
410421,周庄镇,41,04,21,101000
410421,闹店镇,41,04,21,102000
410421,石桥镇,41,04,21,103000
410421,商酒务镇,41,04,21,104000
410421,大营镇,41,04,21,105000
410421,张八桥镇,41,04,21,106000
410421,杨庄镇,41,04,21,107000
410421,赵庄镇,41,04,21,108000
410421,肖旗乡,41,04,21,200000
410421,前营乡,41,04,21,202000
410421,李庄乡,41,04,21,203000
410422,九龙街道,41,04,22,001000
410422,昆阳街道,41,04,22,002000
410422,盐都街道,41,04,22,003000
410422,任店镇,41,04,22,101000
410422,保安镇,41,04,22,102000
410422,仙台镇,41,04,22,103000
410422,叶邑镇,41,04,22,105000
410422,廉村镇,41,04,22,106000
410422,常村镇,41,04,22,107000
410422,辛店镇,41,04,22,108000
410422,洪庄杨镇,41,04,22,109000
410422,龚店镇,41,04,22,110000
410422,夏李乡,41,04,22,201000
410422,马庄回族乡,41,04,22,203000
410422,田庄乡,41,04,22,204000
410422,龙泉乡,41,04,22,207000
410422,水寨乡,41,04,22,208000
410422,邓李乡,41,04,22,210000
410423,露峰街道,41,04,23,001000
410423,琴台街道,41,04,23,002000
410423,鲁阳街道,41,04,23,003000
410423,汇源街道,41,04,23,004000
410423,下汤镇,41,04,23,101000
410423,梁洼镇,41,04,23,102000
410423,张官营镇,41,04,23,103000
410423,张良镇,41,04,23,104000
410423,尧山镇,41,04,23,105000
410423,瓦屋镇,41,04,23,106000
410423,赵村镇,41,04,23,107000
410423,四棵树乡,41,04,23,201000
410423,团城乡,41,04,23,202000
410423,熊背乡,41,04,23,203000
410423,让河乡,41,04,23,204000
410423,观音寺乡,41,04,23,206000
410423,昭平台库区乡,41,04,23,207000
410423,背孜乡,41,04,23,208000
410423,仓头乡,41,04,23,209000
410423,董周乡,41,04,23,210000
410423,张店乡,41,04,23,211000
410423,辛集乡,41,04,23,212000
410423,滚子营乡,41,04,23,213000
410423,马楼乡,41,04,23,214000
410425,龙山街道,41,04,25,001000
410425,东城街道,41,04,25,002000
410425,冢头镇,41,04,25,101000
410425,安良镇,41,04,25,102000
410425,堂街镇,41,04,25,103000
410425,薛店镇,41,04,25,104000
410425,长桥镇,41,04,25,105000
410425,茨芭镇,41,04,25,106000
410425,黄道镇,41,04,25,107000
410425,李口镇,41,04,25,108000
410425,王集乡,41,04,25,200000
410425,姚庄回族乡,41,04,25,202000
410425,白庙乡,41,04,25,203000
410425,广阔天地乡,41,04,25,204000
410425,渣元乡,41,04,25,205000
410481,垭口街道,41,04,81,001000
410481,寺坡街道,41,04,81,002000
410481,朱兰街道,41,04,81,003000
410481,院岭街道,41,04,81,004000
410481,矿建街道,41,04,81,005000
410481,铁山街道,41,04,81,006000
410481,红山街道,41,04,81,007000
410481,尚店镇,41,04,81,100000
410481,八台镇,41,04,81,101000
410481,尹集镇,41,04,81,102000
410481,枣林镇,41,04,81,103000
410481,庙街乡,41,04,81,202000
410481,武功乡,41,04,81,204000
410481,杨庄乡,41,04,81,205000
410482,煤山街道,41,04,82,001000
410482,风穴路街道,41,04,82,002000
410482,钟楼街道,41,04,82,003000
410482,洗耳河街道,41,04,82,004000
410482,汝南街道,41,04,82,005000
410482,紫云路街道,41,04,82,006000
410482,寄料镇,41,04,82,101000
410482,温泉镇,41,04,82,102000
410482,临汝镇,41,04,82,103000
410482,小屯镇,41,04,82,104000
410482,杨楼镇,41,04,82,105000
410482,蟒川镇,41,04,82,106000
410482,庙下镇,41,04,82,107000
410482,米庙镇,41,04,82,108000
410482,陵头镇,41,04,82,109000
410482,纸坊镇,41,04,82,110000
410482,大峪镇,41,04,82,111000
410482,夏店镇,41,04,82,112000
410482,焦村镇,41,04,82,113000
410482,王寨乡,41,04,82,202000
410482,骑岭乡,41,04,82,207000
410502,东大街街道,41,05,02,001000
410502,头二三街道,41,05,02,002000
410502,甜水井街道,41,05,02,003000
410502,东关街道,41,05,02,004000
410502,南关街道,41,05,02,005000
410502,西大街街道,41,05,02,006000
410502,北大街街道,41,05,02,008000
410502,西关街道,41,05,02,011000
410502,紫薇大道街道,41,05,02,012000
410502,光华路街道,41,05,02,013000
410502,永明路街道,41,05,02,014000
410502,中华路街道,41,05,02,015000
410502,宝莲寺镇,41,05,02,101000
410502,步行街综合治理办公室,41,05,02,561000
410502,北大街综合治理办公室,41,05,02,562000
410503,红旗路街道,41,05,03,001000
410503,解放路街道,41,05,03,003000
410503,灯塔路街道,41,05,03,004000
410503,豆腐营街道,41,05,03,005000
410503,洹北街道,41,05,03,006000
410503,彰东街道,41,05,03,008000
410503,彰北街道,41,05,03,009000
410503,民航路街道,41,05,03,010000
410503,曙光路街道,41,05,03,011000
410503,柏庄镇,41,05,03,100000
410505,梅园庄街道,41,05,05,001000
410505,李珍街道,41,05,05,002000
410505,电厂路街道,41,05,05,003000
410505,纱厂路街道,41,05,05,004000
410505,铁西路街道,41,05,05,005000
410505,水冶街道,41,05,05,006000
410505,清风街道,41,05,05,007000
410505,北蒙街道,41,05,05,008000
410505,相台街道,41,05,05,009000
410505,曲沟镇,41,05,05,100000
410505,水冶镇,41,05,05,101000
410505,西郊乡,41,05,05,200000
410506,田村街道,41,05,06,001000
410506,彰武街道,41,05,06,002000
410506,文昌大道街道,41,05,06,003000
410506,文明大道街道,41,05,06,004000
410506,太行小区街道,41,05,06,005000
410506,中州路街道,41,05,06,006000
410506,龙泉镇,41,05,06,100000
410506,马投涧镇,41,05,06,101000
410506,善应镇,41,05,06,103000
410506,东风乡,41,05,06,201000
410506,马家乡,41,05,06,205000
410522,铜冶镇,41,05,22,102000
410522,白璧镇,41,05,22,106000
410522,吕村镇,41,05,22,108000
410522,伦掌镇,41,05,22,109000
410522,崔家桥镇,41,05,22,111000
410522,辛村镇,41,05,22,112000
410522,韩陵镇,41,05,22,113000
410522,永和镇,41,05,22,114000
410522,都里镇,41,05,22,115000
410522,高庄镇,41,05,22,116000
410522,磊口乡,41,05,22,203000
410522,许家沟乡,41,05,22,204000
410522,安丰乡,41,05,22,210000
410522,洪河屯乡,41,05,22,211000
410522,瓦店乡,41,05,22,214000
410522,北郭乡,41,05,22,216000
410523,城关镇,41,05,23,100000
410523,菜园镇,41,05,23,101000
410523,任固镇,41,05,23,102000
410523,五陵镇,41,05,23,103000
410523,宜沟镇,41,05,23,104000
410523,白营镇,41,05,23,105000
410523,伏道镇,41,05,23,106000
410523,韩庄镇,41,05,23,107000
410523,古贤镇,41,05,23,108000
410523,瓦岗乡,41,05,23,203000
410526,道口镇街道,41,05,26,001000
410526,城关街道,41,05,26,002000
410526,锦和街道,41,05,26,003000
410526,白道口镇,41,05,26,102000
410526,留固镇,41,05,26,103000
410526,上官镇,41,05,26,104000
410526,牛屯镇,41,05,26,105000
410526,万古镇,41,05,26,106000
410526,高平镇,41,05,26,107000
410526,王庄镇,41,05,26,108000
410526,老店镇,41,05,26,109000
410526,慈周寨镇,41,05,26,110000
410526,焦虎镇,41,05,26,111000
410526,四间房镇,41,05,26,112000
410526,八里营镇,41,05,26,113000
410526,赵营镇,41,05,26,114000
410526,半坡店镇,41,05,26,115000
410526,枣村乡,41,05,26,200000
410526,大寨乡,41,05,26,204000
410526,桑村乡,41,05,26,205000
410526,老爷庙乡,41,05,26,206000
410526,瓦岗寨乡,41,05,26,209000
410526,小铺乡,41,05,26,212000
410527,城关镇,41,05,27,100000
410527,东庄镇,41,05,27,101000
410527,井店镇,41,05,27,102000
410527,梁庄镇,41,05,27,103000
410527,后河镇,41,05,27,104000
410527,楚旺镇,41,05,27,105000
410527,田氏镇,41,05,27,106000
410527,二安镇,41,05,27,107000
410527,亳城镇,41,05,27,108000
410527,豆公镇,41,05,27,109000
410527,张龙乡,41,05,27,200000
410527,马上乡,41,05,27,201000
410527,高堤乡,41,05,27,202000
410527,六村乡,41,05,27,205000
410527,中召乡,41,05,27,206000
410527,宋村乡,41,05,27,207000
410527,石盘屯乡,41,05,27,209000
410581,开元街道,41,05,81,001000
410581,振林街道,41,05,81,002000
410581,龙山街道,41,05,81,003000
410581,桂园街道,41,05,81,004000
410581,合涧镇,41,05,81,101000
410581,临淇镇,41,05,81,102000
410581,东姚镇,41,05,81,103000
410581,横水镇,41,05,81,104000
410581,河顺镇,41,05,81,105000
410581,任村镇,41,05,81,106000
410581,姚村镇,41,05,81,107000
410581,陵阳镇,41,05,81,108000
410581,原康镇,41,05,81,109000
410581,五龙镇,41,05,81,110000
410581,采桑镇,41,05,81,111000
410581,东岗镇,41,05,81,112000
410581,桂林镇,41,05,81,113000
410581,茶店镇,41,05,81,114000
410581,石板岩镇,41,05,81,115000
410581,黄华镇,41,05,81,116000
410602,中山北路街道,41,06,02,001000
410602,中山路街道,41,06,02,002000
410602,新华街街道,41,06,02,003000
410602,鹤山街街道,41,06,02,004000
410602,九矿广场街道,41,06,02,005000
410602,鹤壁集镇,41,06,02,100000
410602,姬家山乡,41,06,02,201000
410603,红旗街街道,41,06,03,001000
410603,长风中路街道,41,06,03,002000
410603,山城路街道,41,06,03,003000
410603,汤河桥街道,41,06,03,004000
410603,鹿楼街道,41,06,03,005000
410603,宝山街道,41,06,03,006000
410603,大胡街道,41,06,03,007000
410603,石林镇,41,06,03,100000
410611,金山街道,41,06,11,001000
410611,九州路街道,41,06,11,002000
410611,黎阳路街道,41,06,11,003000
410611,长江路街道,41,06,11,004000
410611,泰山路街道,41,06,11,005000
410611,大赉店镇,41,06,11,100000
410611,钜桥镇,41,06,11,101000
410611,上峪乡,41,06,11,200000
410611,大河涧乡,41,06,11,201000
410611,天山路街道,41,06,11,566000
410621,卫溪街道,41,06,21,001000
410621,浚州街道,41,06,21,002000
410621,黎阳街道,41,06,21,003000
410621,伾山街道,41,06,21,004000
410621,善堂镇,41,06,21,101000
410621,屯子镇,41,06,21,102000
410621,新镇镇,41,06,21,104000
410621,小河镇,41,06,21,105000
